# curie_map:
#   NCIT: http://purl.obolibrary.org/obo/NCIT_
#   mesh: https://meshb.nlm.nih.gov/record/ui?ui=
#   oboinowl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: https://w3id.org/sssom/mappings/fa692b60-196a-4898-8e56-5567fd271b7f
subject_id	object_id	predicate_id	mapping_justification	match_string	mapping_tool	mapping_date
NCIT:C50486	mesh:D002544	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007785	umls_ingest	2023-11-29
NCIT:C50781	mesh:D002546	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007787	umls_ingest	2023-11-29
NCIT:C34460	mesh:D002547	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007789	umls_ingest	2023-11-29
NCIT:C32291	mesh:D065850	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007793	umls_ingest	2023-11-29
NCIT:C84670	mesh:D002549	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007795	umls_ingest	2023-11-29
NCIT:C53037	mesh:D002550	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007797	umls_ingest	2023-11-29
NCIT:C2937	mesh:D002551	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007798	umls_ingest	2023-11-29
NCIT:C12356	mesh:D002552	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007799	umls_ingest	2023-11-29
NCIT:C12692	mesh:D002555	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007806	umls_ingest	2023-11-29
NCIT:C34461	mesh:D002558	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007814	umls_ingest	2023-11-29
NCIT:C84627	mesh:D002559	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007815	umls_ingest	2023-11-29
NCIT:C94869	mesh:D002560	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007818	umls_ingest	2023-11-29
NCIT:C2938	mesh:D002561	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007820	umls_ingest	2023-11-29
NCIT:C43610	mesh:D002568	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007836	umls_ingest	2023-11-29
NCIT:C50663	mesh:D019547	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007859	umls_ingest	2023-11-29
NCIT:C26716	mesh:D002575	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007860	umls_ingest	2023-11-29
NCIT:C40241	mesh:D002577	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007867	umls_ingest	2023-11-29
NCIT:C50607	mesh:D002581	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007871	umls_ingest	2023-11-29
NCIT:C2940	mesh:D002583	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007873	umls_ingest	2023-11-29
NCIT:C12311	mesh:D002584	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007874	umls_ingest	2023-11-29
NCIT:C46088	mesh:D002585	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007876	umls_ingest	2023-11-29
NCIT:C84073	mesh:D002592	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007901	umls_ingest	2023-11-29
NCIT:C83615	mesh:D002594	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007906	umls_ingest	2023-11-29
NCIT:C77035	mesh:D002594	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007907	umls_ingest	2023-11-29
NCIT:C16412	mesh:D002596	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007928	umls_ingest	2023-11-29
NCIT:C122258	mesh:D002597	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007929	umls_ingest	2023-11-29
NCIT:C34462	mesh:D002598	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007930	umls_ingest	2023-11-29
NCIT:C26717	mesh:D017043	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007933	umls_ingest	2023-11-29
NCIT:C75467	mesh:D002607	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007959	umls_ingest	2023-11-29
NCIT:C2941	mesh:D002609	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007965	umls_ingest	2023-11-29
NCIT:C13070	mesh:D002610	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007966	umls_ingest	2023-11-29
NCIT:C178207	mesh:D002611	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007968	umls_ingest	2023-11-29
NCIT:C79545	mesh:D002613	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007971	umls_ingest	2023-11-29
NCIT:C360	mesh:D002614	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007974	umls_ingest	2023-11-29
NCIT:C93203	mesh:D002615	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007979	umls_ingest	2023-11-29
NCIT:C16413	mesh:D002616	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007980	umls_ingest	2023-11-29
NCIT:C16414	mesh:D002621	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007996	umls_ingest	2023-11-29
NCIT:C16415	mesh:D056246	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007998	umls_ingest	2023-11-29
NCIT:C16416	mesh:D015393	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0007999	umls_ingest	2023-11-29
NCIT:C16417	mesh:D002624	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008000	umls_ingest	2023-11-29
NCIT:C16418	mesh:D015392	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008001	umls_ingest	2023-11-29
NCIT:C16419	mesh:D002625	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008002	umls_ingest	2023-11-29
NCIT:C16420	mesh:D002626	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008003	umls_ingest	2023-11-29
NCIT:C16421	mesh:D002627	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008004	umls_ingest	2023-11-29
NCIT:C16422	mesh:D002633	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008018	umls_ingest	2023-11-29
NCIT:C65206	mesh:D002635	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008024	umls_ingest	2023-11-29
NCIT:C84630	mesh:D002636	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008029	umls_ingest	2023-11-29
NCIT:C38665	mesh:D002637	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008031	umls_ingest	2023-11-29
NCIT:C122599	mesh:D015505	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008034	umls_ingest	2023-11-29
NCIT:C361	mesh:D014030	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008038	umls_ingest	2023-11-29
NCIT:C53225	mesh:D016009	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008040	umls_ingest	2023-11-29
NCIT:C53235	mesh:D016009	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008041	umls_ingest	2023-11-29
NCIT:C97132	mesh:D002644	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008049	umls_ingest	2023-11-29
NCIT:C14193	mesh:D002645	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008051	umls_ingest	2023-11-29
NCIT:C128422	mesh:D065632	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008055	umls_ingest	2023-11-29
NCIT:C125638	mesh:D002646	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008056	umls_ingest	2023-11-29
NCIT:C84631	mesh:D002647	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008058	umls_ingest	2023-11-29
NCIT:C16423	mesh:D002648	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008059	umls_ingest	2023-11-29
NCIT:C127785	mesh:D002656	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008070	umls_ingest	2023-11-29
NCIT:C89330	mesh:D002658	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008073	umls_ingest	2023-11-29
NCIT:C16425	mesh:D002665	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008088	umls_ingest	2023-11-29
NCIT:C16426	mesh:D002666	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008089	umls_ingest	2023-11-29
NCIT:C16427	mesh:D002677	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008107	umls_ingest	2023-11-29
NCIT:C122017	mesh:D056919	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008108	umls_ingest	2023-11-29
NCIT:C14194	mesh:D002678	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008109	umls_ingest	2023-11-29
NCIT:C14297	mesh:D002679	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008111	umls_ingest	2023-11-29
NCIT:C81169	mesh:D002680	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008114	umls_ingest	2023-11-29
NCIT:C16428	mesh:D002681	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008115	umls_ingest	2023-11-29
NCIT:C91815	mesh:D002682	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008119	umls_ingest	2023-11-29
NCIT:C76415	mesh:D006912	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008129	umls_ingest	2023-11-29
NCIT:C93334	mesh:D002686	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008141	umls_ingest	2023-11-29
NCIT:C76271	mesh:D002689	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008148	umls_ingest	2023-11-29
NCIT:C34463	mesh:D002690	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008149	umls_ingest	2023-11-29
NCIT:C86255	mesh:D002691	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008150	umls_ingest	2023-11-29
NCIT:C86253	mesh:D002692	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008151	umls_ingest	2023-11-29
NCIT:C85978	mesh:D002693	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008152	umls_ingest	2023-11-29
NCIT:C28922	mesh:D002697	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008161	umls_ingest	2023-11-29
NCIT:C166536	mesh:D002698	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008162	umls_ingest	2023-11-29
NCIT:C362	mesh:D002699	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008163	umls_ingest	2023-11-29
NCIT:C363	mesh:D002701	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008168	umls_ingest	2023-11-29
NCIT:C16429	mesh:D015500	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008169	umls_ingest	2023-11-29
NCIT:C81138	mesh:C084597	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008183	umls_ingest	2023-11-29
NCIT:C29814	mesh:D002706	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008184	umls_ingest	2023-11-29
NCIT:C47443	mesh:D002707	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008188	umls_ingest	2023-11-29
NCIT:C80597	mesh:D002709	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008195	umls_ingest	2023-11-29
NCIT:C364	mesh:D002710	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008196	umls_ingest	2023-11-29
NCIT:C65314	mesh:D002710	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008199	umls_ingest	2023-11-29
NCIT:C28140	mesh:D002713	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008209	umls_ingest	2023-11-29
NCIT:C83619	mesh:D002714	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008211	umls_ingest	2023-11-29
NCIT:C365	mesh:D002715	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008214	umls_ingest	2023-11-29
NCIT:C65315	mesh:D002717	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008217	umls_ingest	2023-11-29
NCIT:C80664	mesh:D002719	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008221	umls_ingest	2023-11-29
NCIT:C65316	mesh:D002720	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008223	umls_ingest	2023-11-29
NCIT:C65317	mesh:D002724	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008232	umls_ingest	2023-11-29
NCIT:C29815	mesh:D002725	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008238	umls_ingest	2023-11-29
NCIT:C116073	mesh:D002726	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008240	umls_ingest	2023-11-29
NCIT:C47690	mesh:D002727	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008241	umls_ingest	2023-11-29
NCIT:C61907	mesh:D002727	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008241	umls_ingest	2023-11-29
NCIT:C366	mesh:D002734	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008260	umls_ingest	2023-11-29
NCIT:C13199	mesh:D002736	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008266	umls_ingest	2023-11-29
NCIT:C44356	mesh:D002737	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008267	umls_ingest	2023-11-29
NCIT:C61671	mesh:D002738	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008269	umls_ingest	2023-11-29
NCIT:C28924	mesh:D002740	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008273	umls_ingest	2023-11-29
NCIT:C65320	mesh:D002741	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008275	umls_ingest	2023-11-29
NCIT:C77041	mesh:D002743	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008280	umls_ingest	2023-11-29
NCIT:C61672	mesh:D002744	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008281	umls_ingest	2023-11-29
NCIT:C65323	mesh:D002745	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008283	umls_ingest	2023-11-29
NCIT:C367	mesh:D002746	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008286	umls_ingest	2023-11-29
NCIT:C47447	mesh:D002747	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008287	umls_ingest	2023-11-29
NCIT:C65325	mesh:D002749	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008290	umls_ingest	2023-11-29
NCIT:C77042	mesh:D002750	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008292	umls_ingest	2023-11-29
NCIT:C61673	mesh:D002751	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008293	umls_ingest	2023-11-29
NCIT:C47449	mesh:D002752	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008294	umls_ingest	2023-11-29
NCIT:C28926	mesh:D002753	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008296	umls_ingest	2023-11-29
NCIT:C68655	mesh:D000069956	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008299	umls_ingest	2023-11-29
NCIT:C50494	mesh:D000402	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008301	umls_ingest	2023-11-29
NCIT:C61508	mesh:D002758	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008307	umls_ingest	2023-11-29
NCIT:C2942	mesh:D002759	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008309	umls_ingest	2023-11-29
NCIT:C16430	mesh:D002760	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008310	umls_ingest	2023-11-29
NCIT:C26718	mesh:D002761	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008311	umls_ingest	2023-11-29
NCIT:C27167	mesh:D008105	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008312	umls_ingest	2023-11-29
NCIT:C48194	mesh:D002762	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008318	umls_ingest	2023-11-29
NCIT:C51676	mesh:D002763	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008320	umls_ingest	2023-11-29
NCIT:C34465	mesh:D002764	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008325	umls_ingest	2023-11-29
NCIT:C2943	mesh:D015529	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008340	umls_ingest	2023-11-29
NCIT:C122822	mesh:D002769	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008350	umls_ingest	2023-11-29
NCIT:C368	mesh:D002772	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008356	umls_ingest	2023-11-29
NCIT:C187756	mesh:D002772	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008357	umls_ingest	2023-11-29
NCIT:C157812	mesh:D022121	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008359	umls_ingest	2023-11-29
NCIT:C83006	mesh:D002779	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008370	umls_ingest	2023-11-29
NCIT:C84400	mesh:D002780	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008372	umls_ingest	2023-11-29
NCIT:C2944	mesh:D002781	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008373	umls_ingest	2023-11-29
NCIT:C369	mesh:D002784	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008377	umls_ingest	2023-11-29
NCIT:C28929	mesh:D002792	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008402	umls_ingest	2023-11-29
NCIT:C61674	mesh:D002794	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008405	umls_ingest	2023-11-29
NCIT:C76834	mesh:D002794	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008408	umls_ingest	2023-11-29
NCIT:C76835	mesh:D002794	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008409	umls_ingest	2023-11-29
NCIT:C47792	mesh:D002800	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008425	umls_ingest	2023-11-29
NCIT:C2945	mesh:D002804	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008441	umls_ingest	2023-11-29
NCIT:C84632	mesh:D002806	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008445	umls_ingest	2023-11-29
NCIT:C28141	mesh:D002809	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008466	umls_ingest	2023-11-29
NCIT:C34467	mesh:D015838	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008476	umls_ingest	2023-11-29
NCIT:C2946	mesh:D002813	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008479	umls_ingest	2023-11-29
NCIT:C32307	mesh:D002815	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008484	umls_ingest	2023-11-29
NCIT:C2947	mesh:D002817	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008487	umls_ingest	2023-11-29
NCIT:C84633	mesh:D002819	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008489	umls_ingest	2023-11-29
NCIT:C6985	mesh:D002820	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008493	umls_ingest	2023-11-29
NCIT:C26720	mesh:D002821	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008495	umls_ingest	2023-11-29
NCIT:C2948	mesh:D002822	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008497	umls_ingest	2023-11-29
NCIT:C34122	mesh:D002823	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008503	umls_ingest	2023-11-29
NCIT:C34125	mesh:D002824	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008508	umls_ingest	2023-11-29
NCIT:C92755	mesh:D015193	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008509	umls_ingest	2023-11-29
NCIT:C110923	mesh:D002825	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008513	umls_ingest	2023-11-29
NCIT:C80348	mesh:D002828	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008519	umls_ingest	2023-11-29
NCIT:C12344	mesh:D002829	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008520	umls_ingest	2023-11-29
NCIT:C34468	mesh:D015862	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008521	umls_ingest	2023-11-29
NCIT:C187280	mesh:D002832	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008522	umls_ingest	2023-11-29
NCIT:C2949	mesh:D002830	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008523	umls_ingest	2023-11-29
NCIT:C12694	mesh:D002831	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008524	umls_ingest	2023-11-29
NCIT:C34469	mesh:D015794	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008525	umls_ingest	2023-11-29
NCIT:C35111	mesh:D002833	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008526	umls_ingest	2023-11-29
NCIT:C176033	mesh:D002835	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008532	umls_ingest	2023-11-29
NCIT:C26721	mesh:D002836	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008533	umls_ingest	2023-11-29
NCIT:C13200	mesh:D002842	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008545	umls_ingest	2023-11-29
NCIT:C13201	mesh:D002843	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008546	umls_ingest	2023-11-29
NCIT:C16431	mesh:D002845	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008550	umls_ingest	2023-11-29
NCIT:C16432	mesh:D002846	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008551	umls_ingest	2023-11-29
NCIT:C30014	mesh:D002849	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008555	umls_ingest	2023-11-29
NCIT:C16433	mesh:D002850	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008559	umls_ingest	2023-11-29
NCIT:C16434	mesh:D002851	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008562	umls_ingest	2023-11-29
NCIT:C16435	mesh:D002853	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008565	umls_ingest	2023-11-29
NCIT:C12581	mesh:D002856	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008572	umls_ingest	2023-11-29
NCIT:C370	mesh:D002857	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008574	umls_ingest	2023-11-29
NCIT:C86256	mesh:D002861	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008581	umls_ingest	2023-11-29
NCIT:C16436	mesh:D002864	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008586	umls_ingest	2023-11-29
NCIT:C371	mesh:D002865	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008589	umls_ingest	2023-11-29
NCIT:C79586	mesh:D002866	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008593	umls_ingest	2023-11-29
NCIT:C2950	mesh:D002869	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008625	umls_ingest	2023-11-29
NCIT:C34470	mesh:D025063	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008626	umls_ingest	2023-11-29
NCIT:C16437	mesh:D002871	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008627	umls_ingest	2023-11-29
NCIT:C9484	mesh:D002872	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008628	umls_ingest	2023-11-29
NCIT:C16438	mesh:D002874	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008630	umls_ingest	2023-11-29
NCIT:C13202	mesh:D002875	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008633	umls_ingest	2023-11-29
NCIT:C13203	mesh:D002877	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008643	umls_ingest	2023-11-29
NCIT:C13204	mesh:D002878	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008651	umls_ingest	2023-11-29
NCIT:C13205	mesh:D002879	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008652	umls_ingest	2023-11-29
NCIT:C13206	mesh:D002880	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008653	umls_ingest	2023-11-29
NCIT:C13207	mesh:D002881	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008654	umls_ingest	2023-11-29
NCIT:C13208	mesh:D002882	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008655	umls_ingest	2023-11-29
NCIT:C13209	mesh:D002883	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008656	umls_ingest	2023-11-29
NCIT:C13210	mesh:D002884	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008657	umls_ingest	2023-11-29
NCIT:C13211	mesh:D002885	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008658	umls_ingest	2023-11-29
NCIT:C13212	mesh:D002886	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008659	umls_ingest	2023-11-29
NCIT:C13213	mesh:D002887	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008660	umls_ingest	2023-11-29
NCIT:C13214	mesh:D002888	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008661	umls_ingest	2023-11-29
NCIT:C13215	mesh:D002889	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008662	umls_ingest	2023-11-29
NCIT:C13216	mesh:D002890	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008663	umls_ingest	2023-11-29
NCIT:C13217	mesh:D002891	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008664	umls_ingest	2023-11-29
NCIT:C13218	mesh:D002892	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008665	umls_ingest	2023-11-29
NCIT:C13219	mesh:D002893	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008666	umls_ingest	2023-11-29
NCIT:C13220	mesh:D002894	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008667	umls_ingest	2023-11-29
NCIT:C13221	mesh:D002895	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008668	umls_ingest	2023-11-29
NCIT:C13222	mesh:D002896	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008669	umls_ingest	2023-11-29
NCIT:C13223	mesh:D002897	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008670	umls_ingest	2023-11-29
NCIT:C13224	mesh:D002898	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008671	umls_ingest	2023-11-29
NCIT:C13225	mesh:D002899	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008672	umls_ingest	2023-11-29
NCIT:C26722	mesh:D029481	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008677	umls_ingest	2023-11-29
NCIT:C165593	mesh:D002908	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008679	umls_ingest	2023-11-29
NCIT:C116768	mesh:D013981	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008701	umls_ingest	2023-11-29
NCIT:C372	mesh:C013883	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008721	umls_ingest	2023-11-29
NCIT:C373	mesh:D002911	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008722	umls_ingest	2023-11-29
NCIT:C122260	mesh:D002912	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008724	umls_ingest	2023-11-29
NCIT:C34481	mesh:D015267	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008728	umls_ingest	2023-11-29
NCIT:C93166	mesh:D002913	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008730	umls_ingest	2023-11-29
NCIT:C34482	mesh:D002915	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008732	umls_ingest	2023-11-29
NCIT:C79546	mesh:D002916	oboinowl:hasDbXref	semapv:MappingChaining	umls:C0008733	umls_ingest	2023-11-29
